FIPS,STATE,NAME,ID,VERSION,START_DATE,END_DATE,CREATION_OR_CHANGE,CITATION,START_N,END_N,DATASET
48001,TX,ANDERSON,txs_anderson,,13 07 1846 0:00:00,,ANDERSON fully organized.,"(Hohes, 5)",18460713,,TX_AtlasHCB
48005,TX,ANGELINA,txs_angelina,,16 07 1846 0:00:00,,ANGELINA fully organized.,"(Haltom, 20)",18460716,,TX_AtlasHCB
48041,TX,BRAZOS,txs_brazos,,06 02 1843 0:00:00,,BRAZOS fully organized.,"(Kennedy, 66)",18430206,,TX_AtlasHCB
48051,TX,BURLESON,txs_burleson,,13 07 1846 0:00:00,,BURLESON fully organized.,"(Kennedy, 69)",18460713,,TX_AtlasHCB
48057,TX,CALHOUN,txs_calhoun,,22 09 1846 0:00:00,,CALHOUN fully organized.,"(HRS Texas, Calhoun, 7)",18460922,,TX_AtlasHCB
48067,TX,CASS,txs_cass,,13 07 1846 0:00:00,,CASS fully organized.,"(Kennedy, 74)",18460713,,TX_AtlasHCB
48037,TX,BOWIE,txs_bowie,1,17 12 1840 0:00:00,27 01 1841 0:00:00,BOWIE created by the Republic of Texas from RED RIVER; BOWIE not fully organized.,"(Texas Repub. Laws 1840, 5th cong./p. 97)",18401217,18410127,TX_AtlasHCB
48167,TX,GALVESTON,txs_galveston,3,20 01 1841 0:00:00,31 12 2000 0:00:00,"GALVESTON gained from BRAZORIA, JEFFERSON, and LIBERTY.","(Texas Repub. Laws 1840, 5th cong./ p. 45)",18410120,20001231,TX_AtlasHCB
48035,TX,BOSQUE,txs_bosque,,02 02 1856 0:00:00,,Small part of Non-County Area 22 attached to BOSQUE lost to creation of YOUNG.,"(Texas Laws 1855, 6th leg., reg. sess., ch. 71/p. 72)",18560202,,TX_AtlasHCB
48035,TX,BOSQUE,txs_bosque,,19 08 1856 0:00:00,,Non-County Area 22 attached to BOSQUE lost to YOUNG.,"(Texas Laws 1856, 6th leg., adj. sess., ch. 110/p. 41)",18560819,,TX_AtlasHCB
48035,TX,BOSQUE,txs_bosque,,27 08 1856 0:00:00,,Non-County Area 22 attached to BOSQUE lost to creation of PALO PINTO.,"(Texas Laws 1856, 6th leg., adj. sess., ch. 138/p. 65)",18560827,,TX_AtlasHCB
48035,TX,BOSQUE,txs_bosque,,13 01 1858 0:00:00,,Non-County Area 22 attached to BOSQUE lost to creation of THROCKMORTON.,"(Texas Laws 1857, 7th leg., ch. 39/pp. 36-38)",18580113,,TX_AtlasHCB
48035,TX,BOSQUE,txs_bosque,,01 02 1858 0:00:00,,"Non-County Area 22 attachment to BOSQUE ended when non-county area eliminated by the creation of CALLAHAN, EASTLAND, SHACKELFORD, and TAYLOR.","(Texas Laws 1857, 7th leg., ch. 75, secs. 5, 10, 13, 15/pp. 87-90)",18580201,,TX_AtlasHCB
48043,TX,BREWSTER,txs_brewster,,15 03 1887 0:00:00,,"BUCHEL (extinct), FOLEY (extinct), and JEFF DAVIS created from PRESIDIO; BUCHEL, FOLEY, and JEFF DAVIS not fully organized, all attached to BREWSTER ""for judicial purposes.""","(Texas Laws 1887, 20th leg., reg. sess., ch. 38/p. 26)",18870315,,TX_AtlasHCB
48043,TX,BREWSTER,txs_brewster,,01 06 1887 0:00:00,,"JEFF DAVIS fully organized, detached from BREWSTER.","(Jacobson and Nored, 151)",18870601,,TX_AtlasHCB
,TX,Travis Land District,txs_travisld,,05 02 1858 0:00:00,,Remaining non-county area of Travis Land District eliminated when it became part of BROWN.,"(Texas Laws 1857, 7th leg., ch. 96/p. 122)",18580205,,TX_AtlasHCB
48099,TX,CORYELL,txs_coryell,,05 02 1858 0:00:00,,Attachment of Non-County Area 17 to CORYELL ended when non-county area lost all remaining territory to BROWN.,"(Texas Laws 1857, 7th leg., ch. 96/p. 122)",18580205,,TX_AtlasHCB
48049,TX,BROWN,txs_brown,,14 02 1860 0:00:00,,"COLEMAN and RUNNELS both attached to BROWN ""for all judicial purposes.""","(Texas Laws 1859, 8th leg., reg. sess., gen., ch. 87, sec. 2/p. 120)",18600214,,TX_AtlasHCB
48049,TX,BROWN,txs_brown,,06 10 1864 0:00:00,,"COLEMAN fully organized, detached from BROWN.","(History of Texas . . . Biographical History of Tarrant and Parker Counties, 206)",18641006,,TX_AtlasHCB
48049,TX,BROWN,txs_brown,,15 08 1876 0:00:00,,"RUNNELS detached from BROWN, attached to COLEMAN ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 88/p. 133)",18760815,,TX_AtlasHCB
48409,TX,SAN PATRICIO,txs_sanpatricio,9,03 02 1858 0:00:00,16 03 1887 0:00:00,"SAN PATRICIO lost to NUECES in Corpus Christi and Aransas Bays, including Mustang Island and ""various small Islands.""","(Texas Laws 1857, 7th leg., ch. 89/p. 105)",18580203,18870316,TX_AtlasHCB
,TX,Non-County Area 17,txs_nca17,,05 02 1858 0:00:00,,Non-County Area 17 eliminated when it lost all remaining territory to BROWN.,"(Texas Laws 1857, 7th leg., ch. 96/p. 122)",18580205,,TX_AtlasHCB
,TX,Non-County Area 14,txs_nca14,,12 02 1858 0:00:00,,Non-County Area 14 eliminated when it lost all territory to creation of BLANCO.,"(Texas Laws 1857, 7th leg., ch. 130/pp. 198-200)",18580212,,TX_AtlasHCB
48065,TX,CARSON,txs_carson,,18 02 1889 0:00:00,,"HUTCHINSON detached from WHEELER, attached to CARSON ""for judicial purposes.""","(Texas Laws 1889, 21st leg., ch. 138, sec. 2/p. 162)",18890218,,TX_AtlasHCB
48065,TX,CARSON,txs_carson,,13 04 1891 0:00:00,,"HUTCHINSON detached from CARSON, attached to ROBERTS ""for judicial purposes.""","(Texas Laws 1891, 22d leg., reg. sess., ch. 74/p. 92)",18910413,,TX_AtlasHCB
48483,TX,WHEELER,txs_wheeler,,21 02 1889 0:00:00,,"OCHILTREE fully organized, detached from WHEELER.","(Kennedy, 142-143)",18890221,,TX_AtlasHCB
48239,TX,JACKSON,txs_jackson,3,19 01 1841 0:00:00,28 01 1842 0:00:00,JACKSON lost to creation of WARD (Judicial County).,"(Texas Repub. Laws 1840, 5th cong./p. 65)",18410119,18420128,TX_AtlasHCB
,TX,WARD (Jud. Co.),txs_wardjc,1,19 01 1841 0:00:00,26 06 1842 0:00:00,"WARD (Judicial County) created by the Republic of Texas from COLORADO, JACKSON, and MATAGORDA. WARD (Judicial County) was located in a different area of Texas from present WARD.","(Texas Repub. Laws 1840, 5th cong./p. 65)",18410119,18420626,TX_AtlasHCB
48089,TX,COLORADO,txs_colorado,4,19 01 1841 0:00:00,28 01 1842 0:00:00,COLORADO lost to creation of WARD (Judicial County).,"(Texas Repub. Laws 1840, 5th cong./p. 65)",18410119,18420128,TX_AtlasHCB
48201,TX,HARRIS,txs_harris,10,21 01 1841 0:00:00,27 01 1841 0:00:00,HARRIS lost to creation of SPRING CREEK (Judicial County).,"(Texas Repub. Laws 1840, 5th cong./p. 49)",18410121,18410127,TX_AtlasHCB
48339,TX,MONTGOMERY,txs_montgomery,3,21 01 1841 0:00:00,01 02 1842 0:00:00,MONTGOMERY lost to creation of SPRING CREEK (Judicial County).,"(Texas Repub. Laws 1840, 5th cong./p. 49)",18410121,18420201,TX_AtlasHCB
48291,TX,LIBERTY,txs_liberty,10,22 01 1841 0:00:00,26 06 1842 0:00:00,LIBERTY lost to creation of MENARD (Judicial County).,"(Texas Repub. Laws 1840, 5th cong./p. 74)",18410122,18420626,TX_AtlasHCB
,TX,MENARD (Jud. Co.),txs_menardjc,1,22 01 1841 0:00:00,26 06 1842 0:00:00,MENARD (Judicial County) created by the Republic of Texas from LIBERTY; MENARD (Judicial County) was located in a different area of Texas from present MENARD.,"(Texas Repub. Laws 1840, 5th cong./p. 74)",18410122,18420626,TX_AtlasHCB
48245,TX,JEFFERSON,txs_jefferson,3,20 01 1841 0:00:00,28 01 1842 0:00:00,JEFFERSON lost to GALVESTON.,"(Texas Repub. Laws 1840, 5th cong./ p. 45)",18410120,18420128,TX_AtlasHCB
48039,TX,BRAZORIA,txs_brazoria,9,20 01 1841 0:00:00,23 03 1846 0:00:00,BRAZORIA lost to GALVESTON.,"(Texas Repub. Laws 1840, 5th cong./ p. 45)",18410120,18460323,TX_AtlasHCB
48277,TX,LAMAR,txs_lamar,5,03 01 1844 0:00:00,28 07 1870 0:00:00,LAMAR lost to Non-County Area 4 which was then attached to LAMAR for administrative and judicial purposes.,"(Texas Repub. Laws 1843, 8th cong./p. 6)",18440103,18700728,TX_AtlasHCB
48203,TX,HARRISON,txs_harrison,6,08 01 1844 0:00:00,30 12 1844 0:00:00,HARRISON lost to BOWIE.,"(Texas Repub. Laws 1843, 8th cong./p. 12)",18440108,18441230,TX_AtlasHCB
48037,TX,BOWIE,txs_bowie,4,08 01 1844 0:00:00,24 04 1846 0:00:00,BOWIE gained from HARRISON.,"(Texas Repub. Laws 1843, 8th cong./p. 12)",18440108,18460424,TX_AtlasHCB
48239,TX,JACKSON,txs_jackson,6,24 12 1844 0:00:00,31 03 1846 0:00:00,JACKSON lost to MATAGORDA and VICTORIA.,"(Texas Repub. Laws 1844, 9th cong., 1st sess./p. 5)",18441224,18460331,TX_AtlasHCB
48469,TX,VICTORIA,txs_victoria,7,24 12 1844 0:00:00,23 03 1846 0:00:00,VICTORIA gained from JACKSON.,"(Texas Repub. Laws 1844, 9th cong., 1st sess./p. 5)",18441224,18460323,TX_AtlasHCB
48321,TX,MATAGORDA,txs_matagorda,7,24 12 1844 0:00:00,23 03 1846 0:00:00,MATAGORDA gained from JACKSON.,"(Texas Repub. Laws 1844, 9th cong., 1st sess./p. 5)",18441224,18460323,TX_AtlasHCB
48203,TX,HARRISON,txs_harrison,7,31 12 1844 0:00:00,29 03 1846 0:00:00,HARRISON lost to RUSK.,"(Texas Repub. Laws 1844, 9th cong., 1st sess./p. 8)",18441231,18460329,TX_AtlasHCB
48419,TX,SHELBY,txs_shelby,9,31 12 1844 0:00:00,31 01 1845 0:00:00,SHELBY lost to RUSK.,"(Texas Repub. Laws 1844, 9th cong., 1st sess./p. 8)",18441231,18450131,TX_AtlasHCB
48401,TX,RUSK,txs_rusk,2,31 12 1844 0:00:00,31 01 1845 0:00:00,RUSK gained from HARRISON and SHELBY.,"(Texas Repub. Laws 1844, 9th cong., 1st sess./p. 8)",18441231,18450131,TX_AtlasHCB
48401,TX,RUSK,txs_rusk,3,01 02 1845 0:00:00,29 03 1846 0:00:00,RUSK lost to SHELBY.,"(Texas Repub. Laws 1844, 9th cong., 1st sess./p. 62)",18450201,18460329,TX_AtlasHCB
48419,TX,SHELBY,txs_shelby,10,01 02 1845 0:00:00,31 12 2000 0:00:00,SHELBY gained from RUSK.,"(Texas Repub. Laws 1844, 9th cong., 1st sess./p. 62)",18450201,20001231,TX_AtlasHCB
,TX,CIBOLO (proposed),txs_cibolo,1,19 01 1869 0:00:00,19 01 1869 0:00:00,"Constitutional Convention authorized WILSON to gain from GUADALUPE, and proposed WILSON be renamed ""CIBOLO;"" changes were never recognized or legalized by the Legislature.","(Gammel, 6: ""Ordinances Constitutional Convention 1868,"" 75)",18690119,18690119,TX_AtlasHCB
,TX,BRAZOS,txs_brazos,,10 08 1870 0:00:00,10 08 1870 0:00:00,"Legislature authorized BRAZOS to gain from BURLESON, dependent on local referendum that failed [no change].","(Texas Laws 1870, 12th leg., called sess., ch. 39/p. 50)",18700810,18700810,TX_AtlasHCB
48291,TX,LIBERTY,txs_liberty,6,18 12 1837 0:00:00,14 05 1838 0:00:00,LIBERTY boundaries defined. LIBERTY gained from HARRISBURG (now HARRIS) and gained all of Non-County Area 1 (which was eliminated); lost to creation of Non-County Area 2 in anticipation of the 21 December 1837 change to JEFFERSON.,"(Texas Repub. Laws 1837, 2d cong., 1st sess./p. 84)",18371218,18380514,TX_AtlasHCB
48469,TX,VICTORIA,txs_victoria,1,31 12 1828 0:00:00,13 12 1837 0:00:00,[1828] VICTORIA (original county) established as a municipality by Mexico. Precise boundaries not described; general area of municipality mapped.,"(Grimes, 448)",18281231,18371213,TX_AtlasHCB
48241,TX,BEVIL,txs_jasper,1,01 01 1834 0:00:00,02 12 1835 0:00:00,"[1834] BEVIL (now JASPER, original county) created from LIBERTY; established as a municipality by Mexico. Precise boundaries not described; general area of municipality mapped.","(""Bevil, John,"" New Handbook of Texas, 1:514)",18340101,18351202,TX_AtlasHCB
48021,TX,MINA,txs_bastrop,1,30 04 1834 0:00:00,15 01 1836 0:00:00,"[April 1834] MINA (now BASTROP, original county) established as a municipality by Mexico from AUSTIN and unorganized area in Mexico.","(Gammel, 1:Laws and Decrees of Coahuila and Texas, decree no. 283/p. 384)",18340430,18360115,TX_AtlasHCB
48409,TX,SAN PATRICIO,txs_sanpatricio,1,30 04 1834 0:00:00,23 05 1838 0:00:00,[April 1834] SAN PATRICIO (original county) established as a municipality by Mexico.,"(Gammel, 1:Laws and Decrees of Coahuila and Texas, decree no. 283/p. 384)",18340430,18380523,TX_AtlasHCB
48177,TX,GONZALES,txs_gonzales,1,30 11 1832 0:00:00,13 12 1837 0:00:00,[November 1832] GONZALES (original county) established as a municipality by Mexico. Precise boundaries not described until 14 December 1837; general area of municipality mapped.,"(Rather, 126)",18321130,18371213,TX_AtlasHCB
48175,TX,LA BAHIA DEL ESPIRITU SANTO,txs_goliad,1,31 08 1820 0:00:00,03 02 1829 0:00:00,"[August 1820] LA BAHIA DEL ESPIRITU SANTO (now GOLIAD, original county) established as a municipality under the authority of New Spain. Precise boundaries not known; general area of municipality mapped.","(Cunniff, 82)",18200831,18290203,TX_AtlasHCB
48015,TX,AUSTIN,txs_austin,1,12 02 1828 0:00:00,30 04 1832 0:00:00,"SAN FELIPE DE AUSTIN (now AUSTIN, original county) established as a municipality by Mexico. Precise boundaries not described; municipality had jurisdiction over territory between the Lavaca and San Jacinto Rivers, and south of the San Antonio Road to the Gulf of Mexico.","(""Austin County,"" New Handbook of Texas, 1:305; Barker, 299-307)",18280212,18320430,TX_AtlasHCB
48347,TX,NACOGDOCHES,txs_nacogdoches,1,19 03 1826 0:00:00,04 05 1831 0:00:00,"NACOGDOCHES (original county) established as a municipality by Mexico. Precise boundaries not described; municipality had initial jurisdiction over territory between the Neches and Sabine Rivers and the remaining area east of the Trinity River was designated part of NACOGDOCHES on 17 March 1836. Continued uncertainty over the boundary between the United States and Mexico resulted in an overlap between NACOGDOCHES and HEMPSTEAD (Ark.) and MILLER (Ark. Terr., extinct).","(""Nacogdoches County,"" New Handbook of Texas, 4:926; Singletary, 88-90)",18260319,18310504,TX_AtlasHCB
48291,TX,LIBERTY,txs_liberty,1,05 05 1831 0:00:00,31 12 1833 0:00:00,LIBERTY (original county) created from NACOGDOCHES; established as a municipality by Mexico. Precise boundaries not described; general area of municipality mapped.,"(Partlow, inside front cover, 79-81, 325)",18310505,18331231,TX_AtlasHCB
48039,TX,BRAZORIA,txs_brazoria,1,01 05 1832 0:00:00,05 03 1834 0:00:00,BRAZORIA ( original county) created from AUSTIN; established as a municipality by Mexico.,"(Gammel, 1:Laws and Decrees of Coahuila and Texas, decree no. 196/p. 307)",18320501,18340305,TX_AtlasHCB
48321,TX,MATAGORDA,txs_matagorda,1,06 03 1834 0:00:00,04 12 1835 0:00:00,MATAGORDA (original county) created from BRAZORIA; established as a municipality by Mexico.,"(Gammel, 1:Laws and Decrees of Coahuila and Texas, decree no. 265/p. 352)",18340306,18351204,TX_AtlasHCB
48405,TX,SAN AUGUSTINE,txs_sanaugustine,1,06 03 1834 0:00:00,10 11 1835 0:00:00,SAN AUGUSTINE (original county) created from NACOGDOCHES; established as a municipality by Mexico.,"(Gammel, 1:Laws and Decrees of Coahuila and Texas, decree no. 265/p. 352)",18340306,18351110,TX_AtlasHCB
48403,TX,SABINE,txs_sabine,1,15 12 1835 0:00:00,13 12 1837 0:00:00,SABINE (original county) created from SAN AUGUSTINE; established as a municipality by the Provisional Government of Texas.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 89)",18351215,18371213,TX_AtlasHCB
48477,TX,WASHINGTON,txs_washington,1,18 07 1835 0:00:00,13 12 1837 0:00:00,WASHINGTON (original county) created from AUSTIN and LIBERTY; established as a municipality by Mexico. Precise boundaries not described; general area of municipality mapped.,"(""Documents Relating to the OrganizationÖ,"" 99; Partlow, inside front cover, 326)",18350718,18371213,TX_AtlasHCB
48387,TX,RED RIVER,txs_redriver,1,11 11 1835 0:00:00,16 12 1840 0:00:00,"RED RIVER (original county) created from NACOGDOCHES; overlapped LAFAYETTE (Ark.) and  MILLER (Ark. Terr., extinct). Established as a municipality by the Provisional Government of Texas, although specific boundaries not described until 18 Dec 1837. Boundaries mapped are based on 18 Dec 1837 descriptions.  LAFAYETTE (Ark.) and  MILLER (Ark. Terr., extinct) had been established in the same area in the 1820s, resulting in competing claims to the area by Arkansas Territory and the Republic of Texas.","(Gammel, 1:Journals of the Consultation, 28)",18351111,18401216,TX_AtlasHCB
48419,TX,TENEHAW,txs_shelby,1,11 11 1835 0:00:00,17 01 1836 0:00:00,"TENEHAW (now SHELBY, original county) created from NACOGDOCHES and SAN AUGUSTINE; overlapped part of MILLER (Ark. Terr., extinct). Specific boundaries were not described until 14 Dec 1837. Boundaries mapped are based on 14 Dec 1837 descriptions. MILLER (Ark. Terr., extinct) had been established in the same area in 1820, resulting in competing claims to the area by Arkansas Territory and the Republic of Texas.","(Gammel, 1:Journals of the Consultation, 28)",18351111,18360117,TX_AtlasHCB
48239,TX,JACKSON,txs_jackson,1,05 12 1835 0:00:00,28 12 1837 0:00:00,JACKSON (original county) created from MATAGORDA; established as a municipality by the Provisional Government of Texas.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 45)",18351205,18371228,TX_AtlasHCB
48321,TX,MATAGORDA,txs_matagorda,2,05 12 1835 0:00:00,27 12 1835 0:00:00,MATAGORDA lost to creation of JACKSON.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 45)",18351205,18351227,TX_AtlasHCB
48245,TX,JEFFERSON,txs_jefferson,1,09 12 1835 0:00:00,20 12 1837 0:00:00,JEFFERSON (original county) created from JASPER; established as a municipality by the Provisional Government of Texas.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 51; Connor, 177-178)",18351209,18371220,TX_AtlasHCB
48405,TX,SAN AUGUSTINE,txs_sanaugustine,3,15 12 1835 0:00:00,13 12 1837 0:00:00,"SAN AUGUSTINE lost to creation of SABINE, and lost to JASPER.","(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 89)",18351215,18371213,TX_AtlasHCB
48331,TX,MILAM,txs_milam,2,27 12 1835 0:00:00,13 12 1837 0:00:00,VIESCA renamed MILAM.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 98)",18351227,18371213,TX_AtlasHCB
48321,TX,MATAGORDA,txs_matagorda,3,28 12 1835 0:00:00,28 12 1837 0:00:00,MATAGORDA gained from BRAZORIA.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 114)",18351228,18371228,TX_AtlasHCB
48039,TX,BRAZORIA,txs_brazoria,5,28 12 1835 0:00:00,28 12 1837 0:00:00,BRAZORIA lost to MATAGORDA.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 114)",18351228,18371228,TX_AtlasHCB
48201,TX,HARRISBURG,txs_harris,1,01 01 1836 0:00:00,21 12 1836 0:00:00,"HARRISBURG (now HARRIS, original county) created from AUSTIN and LIBERTY; established as a municipality by the Provisional Government of Texas.","(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 119)",18360101,18361221,TX_AtlasHCB
48015,TX,AUSTIN,txs_austin,6,16 01 1836 0:00:00,13 12 1837 0:00:00,AUSTIN lost to creation of COLORADO [estimated line on north].,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 130)",18360116,18371213,TX_AtlasHCB
48089,TX,COLORADO,txs_colorado,1,16 01 1836 0:00:00,13 12 1837 0:00:00,COLORADO (original county) created from AUSTIN and MINA (now BASTROP); established as a municipality by the Provisional Government of Texas.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 130)",18360116,18371213,TX_AtlasHCB
48419,TX,SHELBY,txs_shelby,2,18 01 1836 0:00:00,13 12 1837 0:00:00,TENEHAW renamed SHELBY.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 121-122)",18360118,18371213,TX_AtlasHCB
48029,TX,BEXAR,txs_bexar,1,19 12 1836 0:00:00,13 12 1837 0:00:00,"BEXAR boundaries implicitly expanded to cover all non-county area when the Republic of Texas officially established its boundaries. BEXAR included parts of present Colorado, Kansas, New Mexico, Oklahoma, Wyoming, and Texas.","(Texas Repub. Laws 1836, 1st cong./p. 133)",18361219,18371213,TX_AtlasHCB
48201,TX,HARRISBURG,txs_harris,2,22 12 1836 0:00:00,13 12 1837 0:00:00,HARRISBURG (now HARRIS) gained Galveston Island.,"(Texas Repub. Laws 1836, 1st cong./p. 224)",18361222,18371213,TX_AtlasHCB
48225,TX,HOUSTON,txs_houston,1,12 06 1837 0:00:00,29 01 1841 0:00:00,HOUSTON created by the Republic of Texas from NACOGDOCHES; HOUSTON not fully organized.,"(Texas Repub. Laws 1836, 1st cong./p. 270)",18370612,18410129,TX_AtlasHCB
48347,TX,NACOGDOCHES,txs_nacogdoches,5,12 06 1837 0:00:00,13 12 1837 0:00:00,NACOGDOCHES lost to creation of HOUSTON.,"(Texas Repub. Laws 1836, 1st cong./p. 270)",18370612,18371213,TX_AtlasHCB
48149,TX,FAYETTE,txs_fayette,2,03 05 1838 0:00:00,28 01 1842 0:00:00,FAYETTE gained from Non-County Area 3.,"(Texas Repub. Laws 1838, 2d cong., 2d sess./p. 2)",18380503,18420128,TX_AtlasHCB
48291,TX,LIBERTY,txs_liberty,7,15 05 1838 0:00:00,04 02 1840 0:00:00,LIBERTY lost to creation of GALVESTON.,"(Texas Repub. Laws 1838, 2d cong., 2d sess./p. 24)",18380515,18400204,TX_AtlasHCB
48201,TX,HARRISBURG,txs_harris,6,15 05 1838 0:00:00,27 12 1839 0:00:00,HARRISBURG (now HARRIS) lost to creation of GALVESTON.,"(Texas Repub. Laws 1838, 2d cong., 2d sess./p. 24)",18380515,18391227,TX_AtlasHCB
48039,TX,BRAZORIA,txs_brazoria,7,15 05 1838 0:00:00,15 12 1839 0:00:00,BRAZORIA lost to creation of GALVESTON.,"(Texas Repub. Laws 1838, 2d cong., 2d sess./p. 24)",18380515,18391215,TX_AtlasHCB
48167,TX,GALVESTON,txs_galveston,1,15 05 1838 0:00:00,15 12 1839 0:00:00,"GALVESTON created by the Republic of Texas from BRAZORIA, HARRISBURG (now HARRIS), and LIBERTY; GALVESTON not fully organized.","(Texas Repub. Laws 1838, 2d cong., 2d sess./p. 24)",18380515,18391215,TX_AtlasHCB
48477,TX,WASHINGTON,txs_washington,3,24 05 1838 0:00:00,03 02 1840 0:00:00,WASHINGTON lost small area to AUSTIN.,"(Texas Repub. Laws 1838, 2d cong., 2d sess./p. 43)",18380524,18400203,TX_AtlasHCB
48015,TX,AUSTIN,txs_austin,9,24 05 1838 0:00:00,04 02 1840 0:00:00,AUSTIN gained small area from WASHINGTON.,"(Texas Repub. Laws 1838, 2d cong., 2d sess./p. 43)",18380524,18400204,TX_AtlasHCB
48177,TX,GONZALES,txs_gonzales,3,24 05 1838 0:00:00,28 01 1842 0:00:00,GONZALES gained all of Non-County Area 3; Non-County Area 3 eliminated.,"(Texas Repub. Laws 1838, 2d cong., 2d sess./p. 44)",18380524,18420128,TX_AtlasHCB
48029,TX,BEXAR,txs_bexar,4,24 05 1838 0:00:00,27 11 1839 0:00:00,BEXAR exchanged with SAN PATRICIO.,"(Texas Repub. Laws 1838, 2d cong., 2d sess./p. 33)",18380524,18391127,TX_AtlasHCB
